backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=4))",0.08692146239181317,-0.5883955927468447,-0.658455164160352,-0.518983031488143,0.0001999600079984003,True,8,1370656,17585.603888,575.016457,1.802979,1.8231555
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=6))",0.20523993050568096,-0.47007712463297713,-0.5377141789133723,-0.4018106003755224,0.0001999600079984003,True,8,1370656,61469.026578,2167.634147,2.0677890000000003,2.34017305
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=8))",0.2674816129970482,-0.4078354421416097,-0.4827027391450028,-0.33166824835528247,0.0001999600079984003,True,8,1370656,233582.075445,8371.021225,2.139259,2.48011355
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=4))",0.26139994477870626,-0.41391711035995166,-0.4837293824849619,-0.3451930041293903,0.0001999600079984003,True,16,2741312,30488.100666,944.392246,4.384717,5.016210500000001
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=6))",0.28369168941601647,-0.39162536572264145,-0.45623356317622804,-0.32601744845715835,0.0001999600079984003,True,16,2741312,109287.466461,3751.661352,4.468242,4.84273795
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=8))",0.3609635448581337,-0.3143535102805242,-0.39181455080832467,-0.23695464945394884,0.0001999600079984003,True,16,2741312,407396.342329,14491.869943,4.4468425,4.6058175
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=4))",0.3286723466866205,-0.34664470845203754,-0.41553106031319514,-0.2765321983326111,0.0001999600079984003,True,32,5482624,58194.004006,1751.975575,8.833869,9.08364345
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=6))",0.384785563615738,-0.29053149152292,-0.36610207201473643,-0.21818805152036208,0.0001999600079984003,True,32,5482624,205918.841789,6894.77338,9.0410045,9.635756
e5-base,trec-covid,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=8))",0.37894744519206136,-0.29636960994659656,-0.3663814360854844,-0.2257098855030956,0.0001999600079984003,True,32,5482624,767565.516083,26577.112562,7.807036,7.983968
e5-base,trec-covid,composed(truncate(keep_dim=64)+binary),0.050081292111092336,-0.6252357630275657,-0.692857043211528,-0.5573016157823006,0.0001999600079984003,True,8,1370656,18.814149,18.604679,4.6161975,4.99399105
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=4))",0.05233155758994003,-0.622985497548718,-0.6869683151989072,-0.5606556022045494,0.0001999600079984003,True,4,685328,13426.561833,475.507396,0.9067395,1.0056865000000001
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=6))",0.15142714193577433,-0.5238899132028836,-0.5975510390992536,-0.4501947029131964,0.0001999600079984003,True,4,685328,47296.848971,1680.860947,1.0419144999999999,1.2332599499999999
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=8))",0.3529621143797082,-0.3223549407589497,-0.3987846911673433,-0.24504774668860776,0.0001999600079984003,True,4,685328,161824.380132,5783.963857,1.086424,1.2663810500000001
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=4))",0.19357587930102188,-0.4817411758376361,-0.5617778815215156,-0.40269608513124566,0.0001999600079984003,True,8,1370656,20441.411436,678.497505,1.753674,1.840902
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=6))",0.3098122143047107,-0.3655048408339472,-0.4358209787093567,-0.29354145570276863,0.0001999600079984003,True,8,1370656,73504.087264,2599.168364,1.856334,1.8997659500000001
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=8))",0.40961057967736453,-0.2657064754612934,-0.3353363543083219,-0.1990784942865369,0.0001999600079984003,True,8,1370656,279078.491691,9877.028788,1.8686340000000001,1.92352705
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=4))",0.33465135547893404,-0.340665699659724,-0.40474812162325463,-0.2762680585552752,0.0001999600079984003,True,16,2741312,35217.413319,1135.60081,3.6131029999999997,3.7222535
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=6))",0.4386786140028628,-0.2366384411357951,-0.3019265552717439,-0.17185005015465765,0.0001999600079984003,True,16,2741312,123828.584785,4305.920343,3.7052325,3.854758
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=8))",0.48573977952206193,-0.1895772756165961,-0.26064523744591817,-0.12327843558582607,0.0001999600079984003,True,16,2741312,470650.147193,16948.902354,3.743973,3.9028990500000003
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=4))",0.5063958208787409,-0.168921234259917,-0.2390770807948475,-0.10191050817960207,0.0001999600079984003,True,32,5482624,71077.432005,2305.574242,7.7321405,7.94522745
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=6))",0.528736719695345,-0.14658033544331292,-0.20994085542194216,-0.08627285479653918,0.0001999600079984003,True,32,5482624,218060.727736,7606.519512,7.76025,7.9509635
e5-base,trec-covid,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=32,n_bits=8))",0.5324614122860666,-0.14285564285259136,-0.20315101253756143,-0.08403711219701986,0.0001999600079984003,True,32,5482624,813836.762339,28453.461757,7.819945499999999,8.004172500000001
e5-base,trec-covid,composed(truncate(keep_dim=128)+binary),0.06527216458788675,-0.6100448905507713,-0.6749855143236979,-0.5463726214840994,0.0001999600079984003,True,16,2741312,38.850627,38.709847,6.587021,7.27819545
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=4))",0.0638309001387678,-0.6114861549998901,-0.6766953415294333,-0.5457245525193436,0.0001999600079984003,True,4,685328,19350.681648,727.077407,0.9188995,1.00088395
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=6))",0.15521190778436122,-0.5201051473542967,-0.582441051167306,-0.4566658820944163,0.0001999600079984003,True,4,685328,70010.917203,2574.612247,1.0558489999999998,1.16909395
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=4,n_bits=8))",0.2954574570062616,-0.3798595981323964,-0.4378241753018063,-0.3225108256007038,0.0001999600079984003,True,4,685328,241544.330725,8752.915638,1.105704,1.289568
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=4))",0.13836890286993525,-0.5369481522687227,-0.6049783297099462,-0.47187786456895797,0.0001999600079984003,True,8,1370656,28747.170603,1029.535047,1.7647490000000001,1.8427015
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=6))",0.32330764391101136,-0.3520094112276466,-0.4184814461267122,-0.28887930752303237,0.0001999600079984003,True,8,1370656,95493.716709,3437.453563,1.846389,1.9024675
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=8))",0.44767594428951496,-0.22764111084914293,-0.3026183774410032,-0.15268748233171278,0.0001999600079984003,True,8,1370656,321992.076914,11587.40271,1.896989,2.014497
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=4))",0.3061223824219706,-0.36919467271668743,-0.4543074970946431,-0.28821557647775886,0.0001999600079984003,True,16,2741312,41135.259207,1356.364422,3.698818,3.83296155
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=6))",0.4828484071202223,-0.19246864801843563,-0.2575925568689027,-0.12724122501439705,0.0001999600079984003,True,16,2741312,143108.486049,5112.721349,3.671468,3.80080455
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=8))",0.5519492136135843,-0.12336784152507362,-0.1742545806632659,-0.07462126972557458,0.0001999600079984003,True,16,2741312,553045.2873,19778.566574,3.765008,3.885324
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=4))",0.5071434810485262,-0.16817357409013167,-0.22928277351798865,-0.10655845028921003,0.0001999600079984003,True,32,5482624,70494.505289,2279.029999,7.7568,7.868014499999999
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=6))",0.5817393338918079,-0.09357772124685004,-0.15027365531411352,-0.038755028925559355,0.0013997200559888023,True,32,5482624,248694.728576,8640.573608,7.7623655,7.9394975
e5-base,trec-covid,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=8))",0.6199627040448877,-0.05535435109377019,-0.10171796225677628,-0.012032353006506857,0.020595880823835233,True,32,5482624,943539.359565,33017.140798,7.921456,8.0515515
e5-base,trec-covid,composed(truncate(keep_dim=256)+binary),0.10912480492123783,-0.5661922502174201,-0.6351440440347309,-0.4943860821147265,0.0001999600079984003,True,32,5482624,78.519063,78.471294,10.8622235,11.7812745
